code.ID,Database,Crop,Crop_Water,Database_Water,orderData,SEV_cond,orderBox,temp
42,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.48
43,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.8
44,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.45
45,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.56
46,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.57
47,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.83
48,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.84
49,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.63
50,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.82
51,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.51
52,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.53
53,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,27.05
54,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,27.02
55,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,27.19
56,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,27.34
57,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,28.01
58,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,27.06
59,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,27.77
60,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,26.95
61,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,27.89
62,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,27.91
63,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,26.86
64,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,26.82
65,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,27.71
66,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,27.5
67,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,27.87
68,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,27.79
69,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,27.83
86,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.25
87,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.22
88,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.18
89,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.14
90,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.27
91,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.25
92,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.08
93,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.21
94,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.14
95,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.17
96,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.22
97,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.24
98,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.11
132,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,32.89
133,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.26
134,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,32.71
135,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.2
136,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,32.94
137,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.28
138,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,32.81
139,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.12
140,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.35
141,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.19
142,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,32.78
143,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.19
144,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.04
145,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.3
146,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.2
198,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.25
199,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.13
200,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.23
201,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.25
202,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.13
203,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.16
204,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.14
205,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.21
206,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.2
207,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.17
208,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.17
209,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.15
210,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.19
226,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.25
227,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.73
228,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.72
229,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.68
230,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.13
231,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.07
232,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.1
233,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.18
234,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.18
235,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.84
236,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.73
237,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.58
238,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.17
239,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.37
240,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.46
241,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.08
242,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.88
243,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.78
244,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.35
245,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.76
246,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.27
247,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.21
248,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.99
249,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34
250,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.79
251,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.72
252,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.84
253,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.98
254,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.97
255,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.78
256,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.86
257,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.72
258,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.88
259,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.9
260,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.89
261,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.96
262,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.98
263,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.89
279,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,34.44
280,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,34.4
281,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,34.39
282,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,34.38
283,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,34.27
284,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,34.28
285,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,34.35
286,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,34.5
287,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,34.25
288,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,34.36
289,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,34.46
290,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,34.3
291,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,34.31
292,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,34.43
293,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,34.33
294,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,34.49
312,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.8
313,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.8
314,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.8
315,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.79
316,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.8
317,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.8
318,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.79
319,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.79
320,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.79
321,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.8
322,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.8
323,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.79
324,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.8
325,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.8
326,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,31.79
356,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.88
357,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.83
358,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.44
359,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.28
360,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.5
361,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.75
362,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.53
363,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.62
364,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.64
365,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.36
366,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.18
367,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.37
368,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.22
369,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.61
370,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.26
371,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.66
372,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.44
373,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.52
390,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.02
391,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.02
392,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.04
393,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34
394,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.03
395,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.03
396,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.99
397,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.99
398,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34
399,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.05
400,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.04
401,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.01
402,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.04
403,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,33.99
404,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.04
405,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.01
422,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,35.38
423,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,35.43
424,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,35.37
425,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,35.37
426,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,35.39
427,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,35.38
428,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,35.41
429,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,35.36
430,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,35.2
431,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,35.38
432,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,35.32
433,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,35.35
434,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,35.37
435,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,35.3
436,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,4-H,0,35.37
437,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.93
438,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.94
439,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,32.12
440,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,32.2
441,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,32.06
442,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,32.04
443,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,32.08
444,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,32.01
445,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,32.1
446,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.99
447,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.98
448,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.9
449,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,31.89
467,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,32.37
468,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,32.37
469,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,32.35
470,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,32.39
471,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,32.36
472,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,32.37
473,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,32.3
474,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,32.37
475,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,32.27
476,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,32.38
477,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,32.37
478,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,32.32
479,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,32.39
480,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,4-H,0,32.35
481,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.98
482,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.98
483,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,36.12
484,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,36.1
485,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.99
486,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.99
487,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,36.08
488,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.99
489,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,36
490,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.99
491,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,36.12
492,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,36.07
493,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,36.02
494,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,36.07
495,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,36.05
496,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.99
561,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.24
562,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.19
563,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.17
564,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.19
565,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.27
566,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.18
567,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.22
568,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.17
569,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.31
570,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.18
571,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.29
572,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.32
573,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.2
574,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.33
575,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.16
576,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.32
577,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.17
578,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.17
579,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.96
580,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.87
581,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.9
582,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.89
583,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35
584,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.94
585,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.99
586,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.83
587,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.08
588,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.91
589,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35
590,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,34.97
591,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.05
592,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.09
593,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.07
594,Mallorca,Almond,Almond_Rainfed,Mallorca_Rainfed,A-M,7-TP-Xf,0,35.02
595,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.43
596,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.35
597,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.71
598,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.4
599,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.67
600,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.87
601,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.46
602,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.37
603,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.72
604,Mallorca,Almond,Almond_Irrigated,Mallorca_Irrigated,A-M,7-TP-Xf,0,33.6
